Unnamed: 0,num_police,date_debut_police,date_fin_police,REGION,DEPT,COMMUNE,CRITAIR,ENERGIE,AGE_VOIT,MARQUE,COULEUR,AGE_PERMIS,SEXE,AGEREV,CS1,ILT,TRANS,GARL,N_COND,ANCIENNETE,N_SINISTRE,1,2,3,4,5,COUT_SINISTRE,DATE_SINISTRE,IS_FRAUD,CHEMIN_IMAGE,SCORE_IA
555179,201000000077746,2015-06-09,2016-06-08,27,21,21232,Crit'air 2,Gazole,17,Peugeot,Sable,18,1,26,6,1,5,2,3,12,1,760.746847521296,0.0,0.0,0.0,0,345.66,2016-05-12,0,../data/True_data\trueimage_48.jpg,0.6296870708465576
555435,201000000078124,2015-09-04,2016-09-03,44,67,67124,Crit'air 5,Gazole,24,Peugeot,Blanche,18,1,45,3,2,5,1,2,15,1,581.00736522711,0.0,0.0,0.0,0,353.15,2015-09-27,0,../data/True_data\trueimage_83.jpg,0.6951559782028198
555649,201400040106889,2015-04-03,2016-04-02,53,22,22340,Crit'air 1,Gazole hybride rechargeable,5,Citroën,Blanche,20,1,27,6,2,5,1,2,2,2,2654.89412872339,1794.22184841289,0.0,0.0,0,1924.67,2015-05-12,0,../data/True_data\trueimage_18.jpg,0.8216730952262878
555649,201400040106889,2015-04-03,2016-04-02,53,22,22340,Crit'air 1,Gazole hybride rechargeable,5,Citroën,Blanche,20,1,27,6,2,5,1,2,2,2,2654.89412872339,1794.22184841289,0.0,0.0,0,678.02,2016-03-17,0,../data/True_data\trueimage_108.jpg,0.5135304927825928
555807,201200020107354,2015-01-18,2016-01-18,44,88,88244,Crit'air 1,Essence,6,Kia,Verte,19,1,59,4,3,5,1,2,4,1,73.4462106488879,0.0,0.0,0.0,0,129.55,2015-09-13,0,../data/True_data\trueimage_40.jpg,0.8248931169509888
555820,201000000078680,2015-01-25,2016-01-25,27,71,71292,Crit'air 2,Gazole,7,Nissan,Bleue,19,2,61,4,2,5,1,3,5,1,786.187091306267,0.0,0.0,0.0,0,395.72,2015-07-25,0,../data/True_data\trueimage_13.jpg,0.21281377971172333
555876,201000000078755,2015-07-13,2016-02-01,44,52,52155,Crit'air 4,Gazole,20,Mazda,Violette,23,1,74,7,Z,Z,1,1,0,1,678.978926774096,0.0,0.0,0.0,0,499.54,2016-01-10,0,../data/True_data\trueimage_49.jpg,0.6798703074455261
555898,201200020107371,2014-12-08,2015-12-08,27,89,89066,Crit'air 3,Essence,23,Renault,Noire,19,2,42,5,Z,Z,2,3,4,1,870.734237508899,0.0,0.0,0.0,0,1310.63,2015-10-06,0,../data/True_data\trueimage_12.jpg,0.5258911848068237
556000,201000000078918,2015-07-01,2016-03-31,93,84,84105,Crit'air 3,Gazole,16,Audi,Blanche,24,2,64,4,1,5,1,2,0,1,127.120394481368,0.0,0.0,0.0,0,417.14,2015-11-29,0,../data/True_data\trueimage_94.jpg,0.9033052325248718
556024,201500050106986,2014-12-21,2015-12-21,44,67,67471,Crit'air 2,Gazole,8,Toyota,Grise,18,2,46,6,2,5,2,1,1,1,878.309530880132,0.0,0.0,0.0,0,3277.58,2015-12-05,0,../data/True_data\trueimage_54.jpg,0.9034841060638428
556128,201000000079099,2015-05-19,2016-05-18,52,53,53107,Crit'air 3,Gazole,13,Citroën,Grise,18,1,62,5,2,5,1,2,12,1,344.376948308473,0.0,0.0,0.0,0,3960.33,2015-10-01,0,../data/True_data\trueimage_18.jpg,0.8216730952262878
556292,201000000079326,2015-01-06,2015-06-29,28,76,76293,Crit'air 5,Gazole,24,Citroën,Rouge,18,2,75,7,Z,Z,1,2,19,1,303.549127620971,0.0,0.0,0.0,0,858.15,2015-05-24,0,../data/True_data\trueimage_103.jpg,0.7943695187568665
556333,201000000079390,2015-06-07,2016-06-06,75,40,40229,Crit'air 2,Essence,9,Dacia,Grise,20,1,51,4,1,5,2,2,6,1,314.566583465865,0.0,0.0,0.0,0,748.83,2015-06-10,0,../data/True_data\trueimage_108.jpg,0.5135304927825928
556609,201300030107433,2014-08-09,2015-08-09,28,76,76508,Crit'air 1,Essence,6,Dacia,Verte,21,1,58,3,2,5,1,3,3,1,592.173213041626,0.0,0.0,0.0,0,786.42,2014-09-10,0,../data/True_data\trueimage_42.jpg,0.32763907313346863
556858,201200020107506,2014-07-28,2015-07-28,84,74,74148,Crit'air 2,Essence,7,Dacia,Noire,23,2,78,7,Z,Z,1,2,4,1,281.839925008538,0.0,0.0,0.0,0,2315.38,2015-01-20,0,../data/True_data\trueimage_31.jpg,0.7259539365768433
556888,201500050107082,2014-04-27,2015-03-24,44,57,57427,Crit'air 2,Essence,7,Toyota,Rouge,18,1,41,6,Z,Z,1,2,0,1,1774.30876222891,0.0,0.0,0.0,0,1397.85,2014-12-25,0,../data/True_data\trueimage_40.jpg,0.8248931169509888
556994,201000000080342,2015-11-08,2016-11-07,28,76,76167,Crit'air 5,Gazole,23,Seat,Rouge,18,2,42,4,2,5,1,2,16,1,1009.92170659718,0.0,0.0,0.0,0,2358.01,2016-06-29,0,../data/True_data\trueimage_78.jpg,0.4598338305950165
557027,201400040107026,2015-06-07,2016-05-31,11,91,91135,Crit'air 3,Gazole,23,Kia,Violette,18,1,43,6,3,5,1,2,0,1,169.203283094697,0.0,0.0,0.0,0,1573.68,2016-02-04,0,../data/True_data\trueimage_70.jpg,0.915771484375
557351,201000000080878,2015-09-13,2016-03-19,24,37,37022,Crit'air 2,Gazole,16,Audi,Bleue,18,2,60,5,2,5,1,1,7,1,298.597136424159,0.0,0.0,0.0,0,9124.5,2016-03-02,0,../data/True_data\trueimage_43.jpg,0.7213459014892578
557492,201300030107549,2015-08-07,2016-08-06,44,57,57484,Crit'air 1,Essence,12,Opel,Rouge,18,2,41,4,7,5,1,2,3,1,2973.07979750471,0.0,0.0,0.0,0,747.67,2016-03-20,0,../data/True_data\trueimage_43.jpg,0.7213459014892578
557505,201200020107609,2015-10-20,2016-10-19,44,52,52246,Crit'air 1,Essence,7,Renault,Violette,19,1,78,7,Z,Z,1,2,4,1,801.665694304922,0.0,0.0,0.0,0,112.45,2015-10-31,0,../data/True_data\trueimage_71.jpg,0.4696873426437378
557571,201000000081202,2015-01-14,2016-01-14,44,57,57444,Crit'air 2,Essence,9,Renault,Blanche,18,1,68,7,Z,Z,1,2,8,1,396.382927719174,0.0,0.0,0.0,0,681.86,2015-12-14,0,../data/True_data\trueimage_59.jpg,0.5331226587295532
557826,201200020107662,2014-12-07,2015-02-12,27,90,90068,Crit'air 3,Gazole,18,Volvo,Rouge,18,1,41,3,2,5,1,2,0,1,643.830230666076,0.0,0.0,0.0,0,3620.66,2014-12-08,0,../data/True_data\trueimage_98.jpg,0.3096746802330017
557923,201000000081730,2015-04-13,2016-04-12,84,42,42236,Crit'air 1,Essence,10,Land Rover,Rouge,19,2,66,5,2,5,1,2,8,1,1238.37659016479,0.0,0.0,0.0,0,5452.67,2015-07-07,0,../data/True_data\trueimage_30.jpg,0.6341759562492371
558006,201000000081855,2015-10-03,2016-10-02,32,59,59237,Crit'air 3,Essence,17,Ford,Grise,20,1,64,6,7,5,2,3,12,2,23.1575544928417,28.2995021559521,0.0,0.0,0,3625.17,2016-03-04,0,../data/True_data\trueimage_16.jpg,0.908631443977356
558006,201000000081855,2015-10-03,2016-10-02,32,59,59237,Crit'air 3,Essence,17,Ford,Grise,20,1,64,6,7,5,2,3,12,2,23.1575544928417,28.2995021559521,0.0,0.0,0,433.15,2016-08-11,0,../data/True_data\trueimage_46.jpg,0.8404797315597534
558022,201000000081877,2015-10-05,2016-10-04,27,89,89175,Crit'air 2,Gazole,15,Peugeot,Verte,20,2,67,5,1,5,1,2,11,1,16.2180904964716,0.0,0.0,0.0,0,203.33,2016-02-03,1,../data/Fake_data\fakeimage_129.jpg,0.8486310839653015
558163,201100010107814,2014-09-17,2015-09-17,93,83,83078,Crit'air 3,Gazole,20,Tesla,Bleue,18,1,67,7,Z,Z,1,2,5,2,157.931030691067,3525.88334967077,0.0,0.0,0,16612.63,2015-06-05,0,../data/True_data\trueimage_33.jpg,0.7427512407302856
558163,201100010107814,2014-09-17,2015-09-17,93,83,83078,Crit'air 3,Gazole,20,Tesla,Bleue,18,1,67,7,Z,Z,1,2,5,2,157.931030691067,3525.88334967077,0.0,0.0,0,824.34,2014-11-16,0,../data/True_data\trueimage_33.jpg,0.7427512407302856
558428,201000000082482,2015-07-20,2016-07-19,44,57,57659,Crit'air 1,Essence,8,Volkswagen,Noire,19,2,59,5,2,5,2,4,6,1,1190.25895623901,0.0,0.0,0.0,0,2560.61,2016-02-28,0,../data/True_data\trueimage_100.jpg,0.6575487852096558
558560,201300030107695,2015-01-12,2015-08-23,53,35,35125,Crit'air 2,Gazole,10,Peugeot,Rouge,18,1,40,6,4,5,1,2,0,1,2747.46672692729,0.0,0.0,0.0,0,2681.52,2015-06-01,0,../data/True_data\trueimage_21.jpg,0.8752778768539429
558580,201400040107227,2015-05-25,2016-05-24,44,88,88364,Crit'air 3,Gazole,16,Renault,Sable,18,1,59,4,2,5,1,3,2,1,378.114062437933,0.0,0.0,0.0,0,1002.53,2015-08-11,0,../data/True_data\trueimage_74.jpg,0.6612858176231384
558628,201000000082768,2015-09-25,2016-09-24,75,17,17101,Non classee,Essence,25,Peugeot,Sable,21,2,56,6,2,5,1,2,9,1,710.284956029278,0.0,0.0,0.0,0,367.35,2016-01-21,0,../data/True_data\trueimage_62.jpg,0.42504584789276123
558649,201300030107712,2014-10-05,2015-10-05,44,54,54090,Crit'air 2,Essence,11,Renault,Noire,18,1,49,3,3,5,1,2,3,1,420.896180708537,0.0,0.0,0.0,0,450.36,2015-04-12,0,../data/True_data\trueimage_85.jpg,0.6832008361816406
558785,201400040107254,2014-07-02,2015-07-02,75,79,79176,Crit'air 1,Gaz,5,Citroën,Rouge,20,1,56,3,2,5,1,2,2,1,163.246497690622,0.0,0.0,0.0,0,115772.3,2015-03-05,0,../data/True_data\trueimage_12.jpg,0.5258911848068237
559038,201000000083371,2015-11-13,2016-11-12,75,79,79348,Crit'air 2,Essence,12,Mazda,Noire,19,2,50,3,2,5,1,2,10,1,372.368313226953,0.0,0.0,0.0,0,238.52,2016-08-11,0,../data/True_data\trueimage_105.jpg,0.6382373571395874
559197,201000000083608,2015-05-03,2016-05-02,53,56,56261,Crit'air 2,Essence,10,Dacia,Sable,18,2,32,4,4,5,1,1,9,1,920.355978292504,0.0,0.0,0.0,0,269.77,2015-11-27,0,../data/True_data\trueimage_86.jpg,0.24479688704013824
559204,201000000083619,2015-08-13,2016-08-12,27,25,25159,Crit'air 2,Essence,17,Peugeot,Sable,21,1,58,6,2,5,1,3,11,1,816.779705711202,0.0,0.0,0.0,0,4641.27,2015-12-28,0,../data/True_data\trueimage_19.jpg,0.49084603786468506
559251,201200020107848,2015-03-01,2016-02-29,4,974,97412,Crit'air 2,Gazole,13,Opel,Rouge,19,1,48,6,2,5,1,4,4,1,76.9214814266144,0.0,0.0,0.0,0,80.05,2015-03-19,0,../data/True_data\trueimage_113.jpg,0.44835785031318665
559267,201300030107794,2015-04-26,2015-08-07,76,66,66033,Crit'air 2,Gazole,6,Renault,Grise,20,2,38,5,2,5,2,1,0,1,1185.67395437267,0.0,0.0,0.0,0,679.67,2015-07-16,0,../data/True_data\trueimage_54.jpg,0.9034841060638428
559276,201000000083708,2015-11-16,2016-11-15,32,80,80792,Non classee,Essence,25,Peugeot,Noire,18,1,57,6,2,5,2,2,19,1,931.840666762028,0.0,0.0,0.0,0,1330.67,2016-05-11,0,../data/True_data\trueimage_103.jpg,0.7943695187568665
559673,201500050107398,2014-10-12,2015-10-12,93,83,83080,Crit'air 2,Gazole,20,Dacia,Rouge,18,1,41,2,3,5,2,2,1,1,217.031332899502,0.0,0.0,0.0,0,642.04,2015-06-11,0,../data/True_data\trueimage_51.jpg,0.7689429521560669
559703,201500050107402,2013-12-27,2014-12-27,75,64,64543,Crit'air 3,Essence,17,Dacia,Grise,23,1,47,5,2,5,1,2,1,1,1183.14850525351,0.0,0.0,0.0,0,16184.5,2014-12-11,0,../data/True_data\trueimage_34.jpg,0.591181218624115
559969,201400040107399,2015-05-11,2016-05-10,76,81,81043,Crit'air 2,Gazole,6,Renault,Verte,18,1,34,6,2,5,1,2,2,1,3528.32827547948,0.0,0.0,0.0,0,60.01,2015-11-28,0,../data/True_data\trueimage_64.jpg,0.2394537776708603
559982,201100010108094,2014-04-17,2015-04-17,11,77,77495,Crit'air 1,Essence,7,Volkswagen,Blanche,21,1,30,6,3,5,2,1,5,1,3491.32026131289,0.0,0.0,0.0,0,4346.56,2014-06-07,0,../data/True_data\trueimage_60.jpg,0.44428786635398865
559991,201000000084751,2015-09-04,2016-09-03,32,60,60507,Crit'air 2,Gazole,14,Renault,Rouge,19,1,46,6,2,5,1,2,10,1,1556.53118222886,0.0,0.0,0.0,0,433.2,2016-02-11,0,../data/True_data\trueimage_91.jpg,0.128183513879776
560110,201000000084926,2015-11-01,2016-02-19,32,59,59205,Crit'air 1,Essence hybride rechargeable,6,Seat,Blanche,21,2,55,5,2,5,1,2,0,1,437.544468345238,0.0,0.0,0.0,0,794.8,2015-12-30,0,../data/True_data\trueimage_9.jpg,0.8356167674064636
560119,201300030107897,2015-07-18,2016-07-17,76,66,66227,Crit'air 2,Essence,20,DS,Violette,21,1,64,4,2,5,1,1,3,1,21.3826380178809,0.0,0.0,0.0,0,3891.91,2016-05-02,0,../data/True_data\trueimage_16.jpg,0.908631443977356
560284,201300030107916,2014-12-25,2015-02-24,11,78,78160,Crit'air 2,Essence,8,Dacia,Sable,18,1,80,7,Z,Z,2,1,3,1,1178.046690052,0.0,0.0,0.0,0,125.19,2014-12-31,0,../data/True_data\trueimage_23.jpg,0.7090014815330505
560357,201500050107479,2015-02-11,2016-02-11,11,77,77407,Crit'air 1,Gaz,7,Volkswagen,Violette,18,1,44,6,1,5,1,2,1,2,709.071201136947,76.7411053572432,0.0,0.0,0,1562.92,2015-02-17,0,../data/True_data\trueimage_90.jpg,0.34352630376815796
560357,201500050107479,2015-02-11,2016-02-11,11,77,77407,Crit'air 1,Gaz,7,Volkswagen,Violette,18,1,44,6,1,5,1,2,1,2,709.071201136947,76.7411053572432,0.0,0.0,0,4241.24,2016-01-26,0,../data/True_data\trueimage_112.jpg,0.6494401693344116
560420,201400040107455,2014-04-07,2015-04-07,84,73,73250,Crit'air E,Electrique et hydrogene,5,Audi,Grise,18,1,55,6,2,5,2,2,2,1,698.618859238235,0.0,0.0,0.0,0,1605.84,2014-10-28,0,../data/True_data\trueimage_8.jpg,0.8090991973876953
560474,201100010108172,2015-09-21,2016-01-29,84,63,63341,Crit'air 1,Essence,5,Renault,Violette,20,1,36,4,1,2,1,1,0,1,844.741796182461,0.0,0.0,0.0,0,505.98,2015-10-15,0,../data/True_data\trueimage_90.jpg,0.34352630376815796
560480,201300030107944,2014-08-29,2015-08-29,44,67,67203,Crit'air 3,Essence,16,Peugeot,Verte,20,1,60,6,2,5,1,1,3,1,1224.69547915882,0.0,0.0,0.0,0,674.59,2014-10-22,0,../data/True_data\trueimage_82.jpg,0.36603450775146484
560616,201000000085669,2015-11-04,2016-11-03,32,80,80531,Crit'air 1,Essence,5,Ford,Noire,20,1,58,6,Z,Z,1,2,5,1,604.691912193896,0.0,0.0,0.0,0,5837.8,2016-07-13,0,../data/True_data\trueimage_22.jpg,0.9559832811355591
560650,201000000085719,2015-05-31,2016-05-30,32,60,60342,Crit'air 2,Essence,5,Renault,Autre,19,2,68,7,Z,Z,1,2,5,1,260.481195233225,0.0,0.0,0.0,0,1513.05,2015-06-29,0,../data/True_data\trueimage_11.jpg,0.8665188550949097
560785,201000000085910,2015-07-07,2016-07-06,93,83,83021,Crit'air 2,Gazole,17,Nissan,Blanche,18,1,76,7,Z,Z,1,3,11,1,162.166446840647,0.0,0.0,0.0,0,3978.36,2015-12-04,0,../data/True_data\trueimage_60.jpg,0.44428786635398865
560952,201000000086156,2015-03-15,2016-02-09,1,971,97132,Crit'air 5,Gazole,24,Suzuki,Rouge,23,1,51,6,1,5,1,1,15,1,236.371253327773,0.0,0.0,0.0,0,4758.84,2015-10-22,0,../data/True_data\trueimage_103.jpg,0.7943695187568665
560999,201000000086230,2015-07-31,2016-07-30,44,55,55489,Crit'air 2,Gazole,14,Ford,Noire,18,1,60,6,2,5,1,2,10,1,2997.06355487539,0.0,0.0,0.0,0,705.29,2016-01-06,0,../data/True_data\trueimage_98.jpg,0.3096746802330017
561148,201000000086437,2015-06-30,2016-06-29,32,60,60582,Crit'air 2,Gazole,12,Nissan,Violette,20,1,75,7,Z,Z,1,5,11,1,114.080539854524,0.0,0.0,0.0,0,83.87,2016-05-22,0,../data/True_data\trueimage_65.jpg,0.8095672726631165
561181,201400040107566,2014-10-29,2015-03-12,52,44,44176,Crit'air 3,Gazole,12,Smart,Blanche,18,2,37,4,2,5,1,1,0,1,8229.6834010067,0.0,0.0,0.0,0,1181.01,2014-10-30,0,../data/True_data\trueimage_28.jpg,0.5713337063789368
561203,201400040107570,2015-12-18,2016-12-17,53,56,56117,Crit'air 2,Gazole,11,Citroën,Rouge,20,1,34,6,1,5,2,2,2,1,462.813910099219,0.0,0.0,0.0,0,125.44,2016-11-10,0,../data/True_data\trueimage_18.jpg,0.8216730952262878
561246,201200020108116,2015-06-03,2015-10-30,84,69,69102,Crit'air 3,Gazole,18,Toyota,Noire,18,1,45,6,2,5,1,2,0,1,223.444787970842,0.0,0.0,0.0,0,257.19,2015-08-10,0,../data/True_data\trueimage_105.jpg,0.6382373571395874
561312,201400040107588,2015-01-13,2016-01-13,84,63,63265,Crit'air 1,Essence hybride rechargeable,5,Peugeot,Sable,18,1,64,6,2,5,1,2,2,1,88.189758077122,0.0,0.0,0.0,0,1218.04,2015-02-03,1,../data/Fake_data\fakeimage_92.jpg,0.1376441866159439
561401,201000000086785,2015-09-25,2016-08-20,1,971,97115,Crit'air 3,Essence,21,Renault,Blanche,18,2,57,4,2,5,2,1,18,1,1266.86244812971,0.0,0.0,0.0,0,113.81,2016-04-11,0,../data/True_data\trueimage_42.jpg,0.32763907313346863
561412,201300030108052,2015-03-17,2016-03-16,84,42,42026,Crit'air 3,Gazole,18,Mercedes-Benz,Noire,20,2,59,5,3,5,1,1,3,1,254.482349141218,0.0,0.0,0.0,0,143.1,2015-09-30,0,../data/True_data\trueimage_48.jpg,0.6296870708465576
561581,201200020108148,2015-05-10,2016-05-09,44,54,54431,Crit'air 2,Essence,7,Citroën,Rouge,22,1,70,7,Z,Z,1,3,4,1,212.967679859076,0.0,0.0,0.0,0,515.38,2015-06-04,0,../data/True_data\trueimage_50.jpg,0.9426663517951965
562072,201500050107668,2013-09-12,2014-09-12,24,45,45068,Crit'air 2,Essence,10,Peugeot,Noire,18,1,44,4,1,5,1,6,1,1,693.251180280401,0.0,0.0,0.0,0,1889.12,2013-11-13,0,../data/True_data\trueimage_91.jpg,0.128183513879776
562074,201000000087775,2015-12-27,2016-12-26,84,42,42299,Crit'air 1,Essence,14,Audi,Grise,18,1,63,4,1,5,1,3,8,1,835.966019637695,0.0,0.0,0.0,0,756.05,2016-05-04,0,../data/True_data\trueimage_14.jpg,0.701708972454071
562136,201500050107682,2014-05-20,2015-05-20,32,62,62291,Crit'air 2,Essence,7,Dacia,Blanche,22,2,69,7,Z,Z,1,1,1,1,242.717542046019,0.0,0.0,0.0,0,1823.21,2014-07-21,0,../data/True_data\trueimage_101.jpg,0.8856845498085022
562212,201000000087964,2015-08-22,2016-08-21,84,42,42091,Crit'air 1,Essence,12,Peugeot,Blanche,23,2,60,5,2,5,2,2,6,1,145.919937436187,0.0,0.0,0.0,0,211.42,2016-03-03,0,../data/True_data\trueimage_82.jpg,0.36603450775146484
562281,201000000088060,2015-08-26,2016-05-20,27,39,39443,Crit'air 2,Gazole,14,Renault,Noire,18,1,45,6,4,5,1,2,8,1,206.741025082752,0.0,0.0,0.0,0,662.67,2015-10-14,0,../data/True_data\trueimage_88.jpg,0.5664423108100891
562534,201500050107721,2014-09-22,2015-09-22,76,31,31105,Crit'air 2,Gazole,8,Renault,Autre,18,1,62,4,1,5,2,3,1,1,1732.89487448432,0.0,0.0,0.0,0,2866.9,2014-12-10,0,../data/True_data\trueimage_1.jpg,0.7411252856254578
562615,201000000088547,2015-09-30,2016-04-14,28,76,76650,Crit'air 3,Gazole,15,Hyundai,Noire,18,2,47,6,2,5,1,2,14,1,134.425637551175,0.0,0.0,0.0,0,406.48,2016-03-22,0,../data/True_data\trueimage_67.jpg,0.4169060289859772
562824,201200020108302,2014-09-29,2015-09-29,52,53,53127,Crit'air 2,Gazole,7,Citroën,Violette,19,1,55,6,2,5,1,2,4,1,805.746395892545,0.0,0.0,0.0,0,89.7,2015-07-28,0,../data/True_data\trueimage_109.jpg,0.7687264084815979
562850,201000000088889,2015-10-21,2016-10-20,75,40,40291,Crit'air 3,Gazole,19,Kia,Verte,18,1,37,6,2,5,1,2,17,1,496.707175287663,0.0,0.0,0.0,0,209.39,2016-08-01,0,../data/True_data\trueimage_6.jpg,0.763137936592102
562874,201000000088924,2015-07-07,2016-07-06,44,55,55352,Crit'air 3,Essence,17,Toyota,Bleue,19,1,61,4,1,2,2,2,13,1,1069.07729246657,0.0,0.0,0.0,0,412.03,2016-01-13,0,../data/True_data\trueimage_44.jpg,0.3430103659629822
563027,201000000089156,2015-02-20,2016-02-20,52,85,85009,Crit'air 3,Gazole,23,Citroën,Verte,18,1,40,6,2,5,1,2,18,1,33.233658269362,0.0,0.0,0.0,0,177.19,2015-08-29,0,../data/True_data\trueimage_46.jpg,0.8404797315597534
563093,201000000089259,2015-07-19,2016-07-18,93,83,83137,Crit'air 1,Essence,21,Citroën,Noire,18,1,46,4,Z,Z,2,2,19,1,267.09221811234,0.0,0.0,0.0,0,1938.86,2016-07-10,0,../data/True_data\trueimage_75.jpg,0.21398724615573883
563164,201000000089353,2015-09-27,2016-09-26,76,81,81005,Crit'air 2,Gazole,10,Nissan,Rouge,18,1,30,6,2,5,2,2,8,1,2073.32693346214,0.0,0.0,0.0,0,11856.94,2016-06-24,0,../data/True_data\trueimage_84.jpg,0.4977790415287018
563280,201300030108281,2014-07-31,2015-07-31,27,89,89449,Crit'air 1,Essence,9,Citroën,Blanche,18,1,57,6,2,5,1,3,3,1,1387.13173045437,0.0,0.0,0.0,0,413.06,2014-09-06,0,../data/True_data\trueimage_62.jpg,0.42504584789276123
563373,201000000089667,2015-09-29,2016-09-28,32,59,59430,Crit'air 3,Essence,25,Hyundai,Blanche,18,2,46,5,2,5,1,2,21,1,2010.04265565919,0.0,0.0,0.0,0,528.66,2016-06-16,0,../data/True_data\trueimage_10.jpg,0.7302695512771606
563407,201000000089717,2015-06-10,2016-06-09,52,44,44140,Crit'air 3,Essence,19,Peugeot,Rouge,20,1,52,6,2,5,1,1,18,1,299.382964687569,0.0,0.0,0.0,0,2890.93,2016-03-31,0,../data/True_data\trueimage_3.jpg,0.2719328701496124
563434,201200020108381,2014-11-29,2015-11-29,32,80,80422,Crit'air 2,Gazole,10,Dacia,Sable,18,1,67,4,4,5,1,3,4,1,1038.35980204347,0.0,0.0,0.0,0,8681.1,2015-02-11,0,../data/True_data\trueimage_53.jpg,0.24574050307273865
563601,201000000089987,2015-06-05,2015-12-21,28,14,14715,Crit'air 3,Essence,12,Dacia,Grise,18,1,35,6,2,5,1,1,6,1,15.7411623225617,0.0,0.0,0.0,0,928.2,2015-07-31,0,../data/True_data\trueimage_108.jpg,0.5135304927825928
563736,201400040107868,2014-11-20,2015-11-20,27,90,90103,Crit'air 3,Essence,19,Jeep,Verte,18,1,72,7,Z,Z,1,3,2,1,128.451827795743,0.0,0.0,0.0,0,1827.34,2015-10-06,0,../data/True_data\trueimage_67.jpg,0.4169060289859772
563893,201200020108457,2015-08-30,2015-12-09,53,56,56098,Crit'air 3,Gazole,16,Peugeot,Bleue,18,2,44,5,1,5,2,1,0,1,147.030045485887,0.0,0.0,0.0,0,3919.49,2015-10-08,0,../data/True_data\trueimage_22.jpg,0.9559832811355591
564037,201400040107899,2014-12-29,2015-12-29,28,50,50185,Crit'air 3,Gazole,13,Peugeot,Rouge,21,1,73,7,Z,Z,1,2,2,1,786.115080107696,0.0,0.0,0.0,0,195.87,2015-04-26,0,../data/True_data\trueimage_61.jpg,0.7423825263977051
564263,201000000090981,2015-10-20,2016-04-18,84,69,69270,Crit'air 3,Gazole,13,Toyota,Bleue,18,2,39,4,2,5,2,1,9,1,4.22679422671749,0.0,0.0,0.0,0,9597.09,2016-03-15,0,../data/True_data\trueimage_2.jpg,0.5679291486740112
564299,201400040107929,2015-08-31,2016-08-30,32,59,59614,Crit'air 1,Essence,7,Citroën,Verte,19,1,76,7,Z,Z,1,3,2,1,516.527684573746,0.0,0.0,0.0,0,627.06,2015-10-11,0,../data/True_data\trueimage_62.jpg,0.42504584789276123
564314,201000000091049,2015-11-03,2016-11-02,75,79,79066,Crit'air 4,Gazole,20,Fiat,Noire,19,1,70,7,Z,5,1,2,10,1,633.710091935314,0.0,0.0,0.0,0,1461.1,2016-08-01,0,../data/True_data\trueimage_75.jpg,0.21398724615573883
564555,201500050107949,2014-11-04,2015-08-05,27,39,39305,Crit'air 2,Gazole,8,Citroën,Rouge,18,1,43,4,3,5,1,2,0,1,179.937349575896,0.0,0.0,0.0,0,2384.88,2015-05-19,0,../data/True_data\trueimage_58.jpg,0.8809747695922852
564568,201500050107950,2014-06-21,2015-04-08,44,67,67375,Crit'air 3,Gazole,13,Kia,Verte,19,2,44,4,2,5,1,1,0,1,456.576288798006,0.0,0.0,0.0,0,5807.1,2014-07-06,0,../data/True_data\trueimage_69.jpg,0.9682579040527344
564763,201500050107966,2014-09-11,2015-09-11,11,78,78267,Crit'air 2,Essence,10,Renault,Grise,18,1,69,7,Z,1,1,1,1,1,483.27324844155,0.0,0.0,0.0,0,3337.5,2015-02-22,0,../data/True_data\trueimage_48.jpg,0.6296870708465576
565178,201000000092254,2015-12-22,2016-06-07,28,76,76351,Crit'air 1,Essence,12,Citroën,Noire,18,1,49,5,1,5,1,1,10,1,126.613853476903,0.0,0.0,0.0,0,6648.67,2016-03-06,0,../data/True_data\trueimage_16.jpg,0.908631443977356
565209,201000000092296,2015-10-05,2016-10-04,76,46,46253,Crit'air 4,Gazole,19,Citroën,Bleue,18,2,47,4,2,5,2,2,12,1,3629.25357808343,0.0,0.0,0.0,0,2151.3,2016-08-10,0,../data/True_data\trueimage_114.jpg,0.7955238223075867
565346,201000000092514,2015-07-30,2016-07-29,32,80,80606,Crit'air 4,Gazole,20,Peugeot,Grise,20,1,41,4,2,5,1,1,16,1,361.309365809314,0.0,0.0,0.0,0,216.66,2016-04-06,0,../data/True_data\trueimage_76.jpg,0.3820040822029114
565493,201000000092725,2015-03-24,2016-03-23,27,70,70180,Non classee,Gazole,25,Renault,Grise,22,1,64,2,1,1,1,2,8,1,259.24859819416,0.0,0.0,0.0,0,614.89,2015-12-04,1,../data/Fake_data\fakeimage_59.jpg,0.766328752040863
565590,201500050108056,2014-05-03,2015-05-03,32,62,62847,Crit'air 2,Gazole,13,Suzuki,Grise,19,1,54,1,1,1,1,2,1,1,411.027646803894,0.0,0.0,0.0,0,766.05,2015-05-01,0,../data/True_data\trueimage_71.jpg,0.4696873426437378
565685,201000000093003,2015-08-25,2016-08-08,75,47,47209,Non classee,Essence,25,Volkswagen,Sable,19,2,59,5,2,5,1,3,12,1,303.332883949101,0.0,0.0,0.0,0,6148.32,2016-02-04,0,../data/True_data\trueimage_9.jpg,0.8356167674064636
